k,home_adv,player_boost,rest_factor,form_weight,travel_factor,sos_factor,playoff_hca_factor,pace_factor,division_factor,mean_reversion,b2b_penalty,road_trip_factor,homestand_factor,win_streak_factor,altitude_factor,season_phase_factor,scoring_consistency_factor,rest_advantage_cap,score
7.803033857155992,34.59530395174587,34.1938417207984,16.557682327949298,6.024987129933381,31.927765549625143,2.4851980732597045,0.5726713334652639,33.28158454201195,9.859621513335595,3.0945877724120696,12.577995387510114,4.645722252150498,0.18965352347248166,2.3620647506693104,4.476818892846141,3.422257847343875,1.4533532191138252,2.4954519730648204,-12.925832295072398
11.593624535333625,34.43092823986255,33.764759192260264,6.304834051359347,4.1411925225559365,21.824041473674622,3.0926173934183234,0.21258567928868644,26.163923812577774,3.792575016244615,4.970602518338426,2.54950148583161,1.7446137769414505,3.1665449268535633,3.276980078717048,1.82383801346774,4.97291901750443,3.805768150065461,1.2360550735343216,-12.86814529438076
18.58320743913401,34.17666505782766,25.941234667820794,6.265857762518971,5.887313759786007,27.80256237550665,3.33437549772742,0.45536337581855885,33.24715229877735,4.497025745965326,2.7318318086763176,27.06383268708429,0.5228248710990696,0.15337516152045705,3.287903497535349,0.4272181244499711,4.783808368175658,3.513384723198136,2.0220642335472276,-12.973804258630867
11.669977930988802,28.872376183172214,26.825369162795777,19.35333884869727,5.987993642523998,11.147195714975762,1.811873281855093,0.5315199732164766,31.525583509337075,4.322345256471012,4.881912816338601,10.251986942782866,4.9267860302733295,1.2368807415580956,4.145642242628321,0.46962279646367033,4.697704060727606,1.4211007735930883,0.09327942209008266,-12.87068079889197
10.525191099425777,39.70151528660313,29.543626072944292,20.872980885496684,9.18877081051539,21.354384623582035,2.730909634999279,0.736316528532853,33.72271497105746,0.2947912510952533,3.745969237710576,10.5058024958496,4.877088991796369,2.202357152629551,2.400890974913303,0.08865226182583719,2.702323067205744,3.313605659599493,0.7413673027169029,-12.82080529755914
4.326975089181865,25.122282877006658,33.24649063760458,20.485142467069643,8.402822809037096,34.25654069993467,1.8067676852463554,0.41079898334330167,14.164043955594527,0.7181720674055359,4.782610842008458,3.1693035859203866,3.0096367959765686,1.046871111838608,3.6842595011914048,1.0151206624165177,4.877895439018708,3.056414065656867,0.6096271794965662,-12.960460897446644
14.29360532121113,38.31257742577807,33.53299841686105,23.830207288891444,9.909838235082626,32.06396890726935,0.4647601064612683,0.691509637458876,30.352441795715524,3.592008855858584,2.450439518926757,7.3002454243337915,4.448507599225042,1.908408272493312,3.594270678277872,2.186980552719863,4.681488997039698,3.8961261689321667,2.749291768388046,-12.916706901263861
9.675008093850984,33.91570576904351,28.542197674774208,8.396464007290337,9.72411113714784,34.16459912632055,4.99106668181935,0.21941913090324663,30.112566193275182,6.514452356613935,3.5402417700646867,13.481611731615567,2.559743438750666,3.614934726609009,3.034273559722598,0.5524767108191773,2.7190917407248634,1.835057937953957,1.8164736401768689,-12.819569335875144
11.502175285753653,29.717563133184633,15.043936761138998,8.058446667422158,9.1276138644623,34.524953820858585,5.011984129110589,0.5557933896804619,32.17959260016761,7.36157842894138,1.8094272077950702,2.185705543795623,4.750637979098016,3.874074747862084,4.909159067489966,0.3603692044829243,4.353056641560938,2.125174093798672,0.2086237241382456,-12.931364102461139
14.869273430715507,30.912286036449753,29.65327732361444,21.204130984490355,8.42444090338966,31.232101055006822,1.3975773803303482,0.22751469020367435,29.888371422923036,6.347752628721137,3.9603664475832256,12.487251356868,3.8487874520645518,2.91419175083568,0.5126606236036435,1.9852618949483105,4.372185011690918,2.850351723130124,1.1513332321276275,-12.92356638842514
