k,home_adv,player_boost,rest_factor,travel_factor,pace_factor,playoff_hca_factor,sos_factor,form_weight,accuracy,log_loss,brier,score
8,15,0,10,0,35,0.7,10,5,63.1578947368421,0.6523878827905807,0.23013172919561384,-8.108582756464989
8,15,0,10,0,35,0.7,25,0,62.28070175438597,0.6551703932070182,0.2314411544728247,-8.270939149130536
8,15,0,10,0,35,0.7,25,5,62.98245614035088,0.6540220513306361,0.23089943324317497,-8.169908126336999
8,15,0,10,0,35,1.0,0,0,62.4561403508772,0.6522426048073501,0.23005864594362777,-8.174672641116192
8,15,0,10,0,35,1.0,0,5,62.807017543859644,0.6511138139472832,0.22952639263630947,-8.109264462644681
8,15,0,10,0,35,1.0,10,0,62.28070175438597,0.6532522418401998,0.2305322387126914,-8.219237307790657
8,15,0,10,0,35,1.0,10,5,63.1578947368421,0.6521162139325895,0.22999653310949678,-8.101001562156375
8,15,0,10,0,35,1.0,25,0,62.4561403508772,0.654895752805286,0.2313033062326164,-8.245684236659226
8,15,0,10,0,35,1.0,25,5,62.98245614035088,0.653748699514629,0.2307624089864037,-8.16224034153809
8,15,0,10,15,0,0.4,0,0,63.1578947368421,0.6518860078871412,0.2298538507598047,-8.093452619805108
8,15,0,10,15,0,0.4,0,5,63.50877192982456,0.6507802303212821,0.2293330460217523,-8.028686490457893
8,15,0,10,15,0,0.4,10,0,63.1578947368421,0.652984945898159,0.23036261354983242,-8.122594635494357
8,15,0,10,15,0,0.4,10,5,63.33333333333333,0.6518716836254169,0.22983806445557092,-8.07516271389284
8,15,0,10,15,0,0.4,25,0,62.63157894736842,0.65476204994109,0.23118552060052758,-8.222359328812981
8,15,0,10,15,0,0.4,25,5,62.98245614035088,0.6536373873139123,0.23065533950815661,-8.157067064802476
8,15,0,10,15,0,0.7,0,0,63.33333333333333,0.6516235824546015,0.22972482916089856,-8.06864849273942
8,15,0,10,15,0,0.7,0,5,63.68421052631579,0.6505191413963817,0.22920492630910388,-8.003929130903629
8,15,0,10,15,0,0.7,10,0,63.33333333333333,0.6527213548286633,0.2302323774461757,-8.097732603143001
8,15,0,10,15,0,0.7,10,5,63.50877192982456,0.6516094312599079,0.2297087274707047,-8.050347355924995
8,15,0,10,15,0,0.7,25,0,62.98245614035088,0.6544966772277326,0.231053494305957,-8.179867576025053
8,15,0,10,15,0,0.7,25,5,63.33333333333333,0.6533733564828043,0.2305242077798865,-8.114621829724562
8,15,0,10,15,0,1.0,0,0,63.68421052631579,0.6513761613712378,0.22960274062682356,-8.026697863411265
8,15,0,10,15,0,1.0,0,5,64.03508771929825,0.6502730359583985,0.22908371773128677,-7.962024224988834
8,15,0,10,15,0,1.0,10,0,63.50877192982456,0.6524727661994725,0.23010906440013068,-8.07326751261855
8,15,0,10,15,0,1.0,10,5,63.68421052631579,0.6513621607156338,0.2295862920430915,-8.025927914817153
8,15,0,10,15,0,1.0,25,0,62.98245614035088,0.6542463001309398,0.23092836877937079,-8.17285953818726
8,15,0,10,15,0,1.0,25,5,63.33333333333333,0.6531243010210166,0.23039995597186252,-8.107659313709302
8,15,0,10,15,15,0.4,0,0,62.28070175438597,0.6536015531593787,0.23063356907271465,-8.226085012745019
8,15,0,10,15,15,0.4,0,5,62.28070175438597,0.6524789749988206,0.23010329899026663,-8.195893584162631
8,15,0,10,15,15,0.4,10,0,61.929824561403514,0.6546661031585527,0.23112867587345842,-8.289493404066405
8,15,0,10,15,15,0.4,10,5,61.929824561403514,0.6535361333412166,0.23059479162629673,-8.25909827564125
8,15,0,10,15,15,0.4,25,0,61.05263157894737,0.6563918692404274,0.2319313761838379,-8.4231268433822
8,15,0,10,15,15,0.4,25,5,61.578947368421055,0.6552506427830245,0.23139206229109865,-8.339792897066035
8,15,0,10,15,15,0.7,0,0,62.4561403508772,0.6533410967852558,0.23050411984589272,-8.201279533030036
8,15,0,10,15,15,0.7,0,5,62.28070175438597,0.6522198449109885,0.2299747569512362,-8.18867886189876
8,15,0,10,15,15,0.7,10,0,62.10526315789474,0.6544044728223399,0.2309979701371592,-8.264628272275614
8,15,0,10,15,15,0.7,10,5,62.10526315789474,0.6532758313982847,0.2304649895911327,-8.23427991904211
8,15,0,10,15,15,0.7,25,0,61.228070175438596,0.6561284484810059,0.23179882731255622,-8.398173662806437
8,15,0,10,15,15,0.7,25,5,61.75438596491228,0.6549885534731924,0.23126041151836857,-8.314886292029051
8,15,0,10,15,15,1.0,0,0,62.63157894736842,0.6530957255116284,0.23038166279688477,-8.176874421231577
8,15,0,10,15,15,1.0,0,5,62.63157894736842,0.6519757791643525,0.22985318400906793,-8.146775698940694
