k,home_adv,player_boost,rest_factor,form_weight,travel_factor,sos_factor,playoff_hca_factor,pace_factor,bye_week_factor,division_factor,mean_reversion,b2b_penalty,road_trip_factor,homestand_factor,win_streak_factor,altitude_factor,season_phase_factor,scoring_consistency_factor,rest_advantage_cap,score
24.433892177245383,15.84724499237781,35.54254059695566,1.2160467940068254,6.602400052618737,4.423725354076185,0.26952847869423646,1.0093835513901381,9.228812185362093,7.24657972504953,30.888813850551696,2.127508285997947,5.657097510006027,0.038071147304450936,18.284215949612225,16.649926807314312,2.0259109042532515,16.36812101628395,1.6741795913015083,6.205244148367997,-13.678441551526493
38.84118942295022,43.38366136533384,34.299788295994524,4.875245769371419,16.678555411567096,0.12143958404698785,0.7224421447747345,0.9027631401235097,7.918099001780641,6.794491486846922,38.48798147881269,3.945386711633075,0.3552336067305476,0.700238998117832,16.117321530518435,15.289831405162342,0.16619056594869716,16.815742799439306,3.6813891867075563,4.3251868954133545,-13.650632642385787
27.649786243095974,43.95825666623892,30.366514096753264,10.64713433524634,10.511370531584346,0.4281317780796795,1.2299064557457111,1.0719223797455988,0.654864166644829,1.093844591045066,30.689471835422996,1.6870046224119855,24.45974083081922,1.722573293571557,18.475698478659226,15.44033238119121,0.45892200454725873,16.4561957921173,3.466033016799424,2.7054763780588624,-13.587483853551694
27.04947694431131,25.31005085443292,37.53988160814694,5.53214839072573,4.125028043197847,1.9730456914942125,1.2498731824075628,0.8913127869652726,13.258595905560762,14.032445027838222,27.90961963428266,1.5463218738310687,20.404263767585395,0.2538205161337609,15.168042797823448,15.326039473775458,0.9448334723411984,19.19981653453791,3.8521292587405984,5.32006697492875,-13.638711072548137
21.712987832210906,32.12461249360948,28.59085199819536,4.9368352772393305,9.87526127692184,1.1680088090207592,0.5971298833516401,0.5326967521149778,4.297657919504345,6.3783078626775245,37.55426719664803,3.1254183936310147,24.776750687948244,1.6138506446644496,18.5870205862084,16.07015917418977,0.3673688099537069,17.801918057055836,0.2390688093119704,5.725358045251735,-13.66169402240897
30.482500688814156,10.108337944411039,23.551595564631832,5.0192229518589215,15.056369957512935,8.627660230475458,0.25972894397982227,1.0703140268116957,0.1028244701268588,4.594982613875499,39.67382758929929,2.9110381130932876,22.119619536553984,0.8716382297990166,19.731869200560883,15.357465905515598,1.0616000152899172,16.258020931124875,3.2237568836511574,2.8225798394364268,-13.644019027022903
20.433526003855143,22.882196433044445,38.07667856729529,8.295777212736942,16.081979142709226,0.5083215343938025,0.816282805896122,0.8241813136150995,7.386356122302606,9.41384743710552,27.72863180397652,0.5265707105792411,7.240856680337007,1.1860071271717603,15.346568842498097,19.160250354778434,0.20330257293764648,15.469989073910781,1.9227798046998976,6.277301354752495,-13.626201227147828
29.496310427362694,6.897068944316591,39.985556944212576,5.163630619185014,10.158555209011897,2.5547526979024813,1.943727381223178,1.070305375958927,8.370762199151821,5.0188738460998055,36.403511587433385,4.962508145508396,14.590279594907608,1.145800393713522,15.024392714169686,19.649172349773465,2.2475809911224527,19.91459223604601,3.733287187571025,5.703867789551316,-13.720039179279633
43.15812468120721,38.57558956770987,36.019581664233876,8.04469518230258,18.77468179406857,1.1910856847843332,3.344296295210951,0.8194590700098694,0.635452761562007,2.665748444684871,37.6686670440879,0.06231635886762232,20.991955606829443,0.36394027974794685,16.997614148347406,16.01989826949415,0.02942198843571079,15.708739408101943,0.25927934265595187,5.44674015361737,-13.677873371429694
26.909418245459637,44.40797107740425,33.13482345940741,3.5724683390622265,10.520005189124895,3.6610399534918963,0.4984939905314323,0.8521012910761181,2.0561400610206846,14.63362011584834,22.321774435414945,4.82666547822013,7.645474288456852,0.9636048377120099,17.66226863825652,16.338415066764743,0.4749610961239768,19.886949670701323,0.8565492023248917,6.2290376364578055,-13.655893083265191
